inventory_id,id,taxon_id,taxon_full_name,observer_id,x,y
137,89941,9488,Cerbera manghas,4,164.981767,-21.136815
137,89942,9545,Semecarpus balansae,4,164.981767,-21.136815
137,89943,9550,Dallachya vitiensis,4,164.981767,-21.136815
137,89944,7850,Elaeocarpus angustifolius,4,164.981767,-21.136815
137,89945,2212,Aleurites moluccana,4,164.981767,-21.136815
137,89946,7711,Tetracera billardierei,4,164.981767,-21.136815
137,89947,4998,Ficus habrophylla,4,164.981767,-21.136815
137,89948,9775,Hunga mackeeana,4,164.981767,-21.136815
137,89949,2694,Phyllanthus billardierei,4,164.981767,-21.136815
137,89950,9712,Morinda citrifolia,4,164.981767,-21.136815
138,89951,2212,Aleurites moluccana,4,165.004123,-21.081768
138,89952,8375,Homalium deplanchei,4,165.004123,-21.081768
138,89953,3390,Codiaeum peltatum,4,165.004123,-21.081768
138,89954,7848,Dysoxylum bijugum,4,165.004123,-21.081768
138,89955,9523,Fontainea pancheri,4,165.004123,-21.081768
138,89956,8030,Eugenia brongniartiana,4,165.004123,-21.081768
138,89957,4032,Diospyros samoensis,4,165.004123,-21.081768
138,89958,4013,Diospyros fasciculosa,4,165.004123,-21.081768
138,89959,7541,Semecarpus atra,4,165.004123,-21.081768
138,89960,3976,Dendrocnide latifolia,4,165.004123,-21.081768
138,89961,6694,Storckiella pancheri,4,165.004123,-21.081768
138,89962,6221,Albizia saman,4,165.004123,-21.081768
138,89963,5128,Ficus prolixa,4,165.004123,-21.081768
138,89964,2932,Baloghia inophylla,4,165.004123,-21.081768
138,89965,1429,Ochrosia,4,165.004123,-21.081768
138,89966,9333,Oxera sulfurea,4,165.004123,-21.081768
138,89967,174,Huberantha nitidissima,4,165.004123,-21.081768
138,89968,5360,Garcinia neglecta,4,165.004123,-21.081768
138,89969,5975,Mammea neurophylla,4,165.004123,-21.081768
138,89970,9330,Euroschinus obtusifolius,4,165.004123,-21.081768
138,89971,6622,Ixora cauliflora,4,165.004123,-21.081768
139,89972,4998,Ficus habrophylla,4,165.5259436928,-21.2947332859
139,89973,5124,Ficus otophora,4,165.5259436928,-21.2947332859
139,89974,5167,Ficus webbiana,4,165.5259436928,-21.2947332859
139,89975,3158,Calophyllum caledonicum,4,165.5259436928,-21.2947332859
139,89976,6869,Neuburgia novocaledonica,4,165.5259436928,-21.2947332859
139,89977,3982,Depanthus glaber,4,165.5259436928,-21.2947332859
139,89978,8783,Tapeinosperma wagapense,4,165.5259436928,-21.2947332859
139,89979,7772,Xylopia vieillardii,4,165.5259436928,-21.2947332859
139,89980,9601,Ficus pteroporum,4,165.5259436928,-21.2947332859
139,89981,3338,Cleistanthus stipitatus,4,165.5259436928,-21.2947332859
139,89982,2694,Phyllanthus billardierei,4,165.5259436928,-21.2947332859
139,89983,3419,Coronanthera barbata,4,165.5259436928,-21.2947332859
139,89984,8075,Sphaeropteris novaecaledoniae,4,165.5259436928,-21.2947332859
139,89985,5565,Hedycarya engleriana,4,165.5259436928,-21.2947332859
139,89986,5564,Hedycarya cupulata,4,165.5259436928,-21.2947332859
139,89987,6374,Garcinia puat,4,165.5259436928,-21.2947332859
139,89988,5325,Garcinia densiflora,4,165.5259436928,-21.2947332859
139,89989,6858,Basselinia gracilis,4,165.5259436928,-21.2947332859
139,89990,7287,Burretiokentia vieillardii,4,165.5259436928,-21.2947332859
139,89991,6158,Dysoxylum rufescens subsp. dzumacense,4,165.5259436928,-21.2947332859
139,89992,6814,Dysoxylum kouiriense,4,165.5259436928,-21.2947332859
139,89993,4058,Dysoxylum macranthum,4,165.5259436928,-21.2947332859
139,89994,7577,Soulamea tomentosa,4,165.5259436928,-21.2947332859
139,89995,9421,Codia mackeeana,4,165.5259436928,-21.2947332859
139,89996,7897,Kanakomyrtus prominens,4,165.5259436928,-21.2947332859
139,89997,2380,Anthocarapa nitidula,4,165.5259436928,-21.2947332859
139,89998,5964,Macaranga corymbosa,4,165.5259436928,-21.2947332859
139,89999,5608,Hernandia cordigera,4,165.5259436928,-21.2947332859
139,90000,9595,Barringtonia integrifolia,4,165.5259436928,-21.2947332859
139,90001,6273,Plerandra gabriellae,4,165.5259436928,-21.2947332859
139,90002,5476,Geissois polyphylla,4,165.5259436928,-21.2947332859
139,90003,2476,Archidendropsis fulgens,4,165.5259436928,-21.2947332859
139,90004,3402,Comptonella drupacea,4,165.5259436928,-21.2947332859
139,90005,8051,Cupaniopsis oedipoda,4,165.5259436928,-21.2947332859
139,90006,8225,Cupaniopsis sylvatica,4,165.5259436928,-21.2947332859
139,90007,7885,Alstonia costata,4,165.5259436928,-21.2947332859
139,90008,7845,Gardenia oudiepe,4,165.5259436928,-21.2947332859
139,90009,7427,Pycnandra benthamii,4,165.5259436928,-21.2947332859
139,90010,7936,Pycnandra balansae,4,165.5259436928,-21.2947332859
139,90011,7508,Schefflera candelabrum,4,165.5259436928,-21.2947332859
139,90012,7917,Spiraeanthemum densiflorum,4,165.5259436928,-21.2947332859
139,90013,3390,Codiaeum peltatum,4,165.5259436928,-21.2947332859
139,90014,3302,Symplocos montana var. tortuosa,4,165.5259436928,-21.2947332859
139,90015,2212,Aleurites moluccana,4,165.5259436928,-21.2947332859
139,90016,6041,Garcinia balansae,4,165.5259436928,-21.2947332859
140,90017,6273,Plerandra gabriellae,4,165.010641,-20.852822
140,90018,6158,Dysoxylum rufescens subsp. dzumacense,4,165.010641,-20.852822
140,90019,9629,Syzygium lateriflorum,4,165.010641,-20.852822
140,90020,7287,Burretiokentia vieillardii,4,165.010641,-20.852822
140,90021,6814,Dysoxylum kouiriense,4,165.010641,-20.852822
140,90022,9384,Schefflera vieillardii,4,165.010641,-20.852822
140,90023,5502,Gongrodiscus sufferrugineus,4,165.010641,-20.852822
140,90024,1940,Geniostoma erythrospermum,4,165.010641,-20.852822
140,90025,6601,Antirhea wagapensis,4,165.010641,-20.852822
140,90026,7180,Salaciopsis,4,165.010641,-20.852822
140,90027,5562,Harpullia austrocaledonica,4,165.010641,-20.852822
140,90028,7430,Pycnandra comptonii,4,165.010641,-20.852822
140,90029,6869,Neuburgia novocaledonica,4,165.010641,-20.852822
140,90030,4369,Metrosideros laurifolia,4,165.010641,-20.852822
140,90031,5239,Garcinia amplexicaulis,4,165.010641,-20.852822
140,90032,7245,Piliocalyx bullatus,4,165.010641,-20.852822
140,90033,9339,Gossia ramiflora,4,165.010641,-20.852822
140,90034,2348,Amborella trichopoda,4,165.010641,-20.852822
140,90035,8851,Acropogon macrocarpus,4,165.010641,-20.852822
140,90036,3402,Comptonella drupacea,4,165.010641,-20.852822
140,90037,5836,Kermadecia rotundifolia,4,165.010641,-20.852822
140,90038,2694,Phyllanthus billardierei,4,165.010641,-20.852822
140,90039,5964,Macaranga corymbosa,4,165.010641,-20.852822
140,90040,5608,Hernandia cordigera,4,165.010641,-20.852822
140,90041,8292,Cupaniopsis macrocarpa,4,165.010641,-20.852822
140,90042,3571,Cryptocarya macrodesme,4,165.010641,-20.852822
140,90043,8327,Zygogynum amplexicaule subsp. luteum,4,165.010641,-20.852822
140,90044,8844,Zygogynum stipitatum,4,165.010641,-20.852822
140,90045,5124,Ficus otophora,4,165.010641,-20.852822
140,90046,9886,Storthocalyx corymbosus,4,165.010641,-20.852822
140,90047,3556,Crossostylis grandiflora,4,165.010641,-20.852822
140,90048,3158,Calophyllum caledonicum,4,165.010641,-20.852822
140,90049,5564,Hedycarya cupulata,4,165.010641,-20.852822
140,90050,5565,Hedycarya engleriana,4,165.010641,-20.852822
140,90051,6858,Basselinia gracilis,4,165.010641,-20.852822
140,90052,7004,Pancheria ternata,4,165.010641,-20.852822
140,90053,3580,Cryptocarya velutinosa,4,165.010641,-20.852822
140,90054,6233,Cryptocarya (aff_pluricostata_Barrabé280),4,165.010641,-20.852822
140,90055,6842,Myodocarpus pinnatus,4,165.010641,-20.852822
141,90056,5857,Cerberiopsis candelabra,4,165.010152217,-20.8510959148
141,90057,5961,Macaranga alchorneoides,4,165.010152217,-20.8510959148
141,90058,4991,Ficus austrocaledonica,4,165.010152217,-20.8510959148
141,90059,5257,Archidendropsis streptocarpa,4,165.010152217,-20.8510959148
141,90060,3387,Codia incrassata,4,165.010152217,-20.8510959148
141,90061,7936,Pycnandra balansae,4,165.010152217,-20.8510959148
141,90062,6794,Meryta coriacea,4,165.010152217,-20.8510959148
141,90063,7690,Syzygium wagapense,4,165.010152217,-20.8510959148
141,90064,9629,Syzygium lateriflorum,4,165.010152217,-20.8510959148
141,90065,7577,Soulamea tomentosa,4,165.010152217,-20.8510959148
141,90066,9765,Gymnostoma webbianum,4,165.010152217,-20.8510959148
141,90067,5964,Macaranga corymbosa,4,165.010152217,-20.8510959148
141,90068,9443,Diospyros labillardierei,4,165.010152217,-20.8510959148
141,90069,9400,Duboisia myoporoides,4,165.010152217,-20.8510959148
141,90070,9338,Elaeocarpus toninensis,4,165.010152217,-20.8510959148
141,90071,5315,Polyscias bracteata (R.Vig.) Lowry subsp. bracteata,4,165.010152217,-20.8510959148
141,90072,6374,Garcinia puat,4,165.010152217,-20.8510959148
141,90073,9585,Deplanchea sessilifolia,4,165.010152217,-20.8510959148
142,90074,8375,Homalium deplanchei,4,164.91462,-20.990265
142,90075,2212,Aleurites moluccana,4,164.91462,-20.990265
142,90076,4998,Ficus habrophylla,4,164.91462,-20.990265
142,90077,2932,Baloghia inophylla,4,164.91462,-20.990265
142,90078,4013,Diospyros fasciculosa,4,164.91462,-20.990265
142,90079,1261,Archidendropsis granulosa,4,164.91462,-20.990265
142,90080,9984,Pipturus argenteus,4,164.91462,-20.990265
142,90081,9731,Elattostachys incisa,4,164.91462,-20.990265
142,90082,7859,Elattostachys apetala,4,164.91462,-20.990265
142,90083,2377,Melia azedarach,4,164.91462,-20.990265
142,90084,9523,Fontainea pancheri,4,164.91462,-20.990265
142,90085,9978,Lantana camara,4,164.91462,-20.990265
142,90086,7541,Semecarpus atra,4,164.91462,-20.990265
142,90087,9540,Mimusops elengi,4,164.91462,-20.990265
142,90088,5128,Ficus prolixa,4,164.91462,-20.990265
142,90089,3390,Codiaeum peltatum,4,164.91462,-20.990265
142,90090,9735,Podonephelium cristagalli,4,164.91462,-20.990265
143,90091,6273,Plerandra gabriellae,4,164.90855,-20.981432
143,90092,7859,Elattostachys apetala,4,164.90855,-20.981432
143,90093,9330,Euroschinus obtusifolius,4,164.90855,-20.981432
143,90094,6793,Meryta balansae,4,164.90855,-20.981432
143,90095,5608,Hernandia cordigera,4,164.90855,-20.981432
143,90096,7850,Elaeocarpus angustifolius,4,164.90855,-20.981432
143,90097,5477,Geissois racemosa,4,164.90855,-20.981432
143,90098,6728,Melaleuca quinquenervia,4,164.90855,-20.981432
143,90099,6608,Guioa villosa,4,164.90855,-20.981432
143,90100,5489,Acronychia laevis,4,164.90855,-20.981432
143,90101,8069,Sphaeropteris intermedia,4,164.90855,-20.981432
145,90102,8015,Tabernaemontana cerifera,4,164.3688378017,-20.4381161928
145,90103,6728,Melaleuca quinquenervia,4,164.3688378017,-20.4381161928
145,90104,9456,Acacia spirorbis,4,164.3688378017,-20.4381161928
145,90105,3556,Crossostylis grandiflora,4,164.3688378017,-20.4381161928
145,90106,5477,Geissois racemosa,4,164.3688378017,-20.4381161928
145,90107,7850,Elaeocarpus angustifolius,4,164.3688378017,-20.4381161928
145,90108,3228,Casearia silvana,4,164.3688378017,-20.4381161928
145,90109,2694,Phyllanthus billardierei,4,164.3688378017,-20.4381161928
145,90110,5167,Ficus webbiana,4,164.3688378017,-20.4381161928
145,90111,4998,Ficus habrophylla,4,164.3688378017,-20.4381161928
145,90112,231,Diospyros,4,164.3688378017,-20.4381161928
145,90113,5489,Acronychia laevis,4,164.3688378017,-20.4381161928
146,90114,8015,Tabernaemontana cerifera,4,164.364932715,-20.4369923472
146,90115,6728,Melaleuca quinquenervia,4,164.364932715,-20.4369923472
146,90116,9456,Acacia spirorbis,4,164.364932715,-20.4369923472
146,90117,3556,Crossostylis grandiflora,4,164.364932715,-20.4369923472
146,90118,4998,Ficus habrophylla,4,164.364932715,-20.4369923472
146,90119,5528,Gymnostoma nodiflorum,4,164.364932715,-20.4369923472
146,90120,7885,Alstonia costata,4,164.364932715,-20.4369923472
146,90121,2149,Freycinetia,4,164.364932715,-20.4369923472
146,90122,8110,Piper insectifugum,4,164.364932715,-20.4369923472
146,90123,7613,Styphelia cymbulae,4,164.364932715,-20.4369923472
146,90124,7711,Tetracera billardierei,4,164.364932715,-20.4369923472
146,90125,5489,Acronychia laevis,4,164.364932715,-20.4369923472
146,90126,6608,Guioa villosa,4,164.364932715,-20.4369923472
146,90127,4013,Diospyros fasciculosa,4,164.364932715,-20.4369923472
146,90128,7850,Elaeocarpus angustifolius,4,164.364932715,-20.4369923472
146,90129,5477,Geissois racemosa,4,164.364932715,-20.4369923472
146,90130,9629,Syzygium lateriflorum,4,164.364932715,-20.4369923472
147,90131,6273,Plerandra gabriellae,30,165.4302265495,-21.5794873238
147,90132,7850,Elaeocarpus angustifolius,30,165.4302265495,-21.5794873238
147,90133,2212,Aleurites moluccana,30,165.4302265495,-21.5794873238
147,90134,7541,Semecarpus atra,30,165.4302265495,-21.5794873238
147,90135,1261,Archidendropsis granulosa,30,165.4302265495,-21.5794873238
147,90136,4998,Ficus habrophylla,30,165.4302265495,-21.5794873238
147,90146,174,Huberantha nitidissima,30,165.4302265495,-21.5794873238
147,90147,1467,Meryta,30,165.4302265495,-21.5794873238
147,90148,3349,Pycnandra,30,165.4302265495,-21.5794873238
147,90149,1966,Ficus,30,165.4302265495,-21.5794873238
147,90150,374,Cleidion,30,165.4302265495,-21.5794873238
147,90151,1528,Cordyline,30,165.4302265495,-21.5794873238
148,90137,1261,Archidendropsis granulosa,30,165.4319376312,-21.578977704
148,90138,6273,Plerandra gabriellae,30,165.4319376312,-21.578977704
148,90139,8375,Homalium deplanchei,30,165.4319376312,-21.578977704
148,90140,9351,Podonephelium subaequilaterum,30,165.4319376312,-21.578977704
149,90141,5475,Geissois montana,30,165.4417437874,-21.5821588039
149,90142,7599,Chambeyronia macrocarpa,30,165.4417437874,-21.5821588039
149,90143,6273,Plerandra gabriellae,30,165.4417437874,-21.5821588039
149,90144,4013,Diospyros fasciculosa,30,165.4417437874,-21.5821588039
149,90145,174,Huberantha nitidissima,30,165.4417437874,-21.5821588039
152,90152,1261,Archidendropsis granulosa,30,165.9791298956,-21.678686142
152,90153,6273,Plerandra gabriellae,30,165.9791298956,-21.678686142
152,90154,7850,Elaeocarpus angustifolius,30,165.9791298956,-21.678686142
152,90155,3349,Pycnandra,30,165.9791298956,-21.678686142
152,90156,3390,Codiaeum peltatum,30,165.9791298956,-21.678686142
152,90157,1467,Meryta,30,165.9791298956,-21.678686142
152,90158,7541,Semecarpus atra,30,165.9791298956,-21.678686142
152,90159,5475,Geissois montana,30,165.9791298956,-21.678686142
152,90160,1966,Ficus,30,165.9791298956,-21.678686142
152,90161,4998,Ficus habrophylla,30,165.9791298956,-21.678686142
152,90163,6975,Oxera robusta,30,165.9791298956,-21.678686142
152,90164,2772,Tapeinosperma,30,165.9791298956,-21.678686142
152,90165,3533,Annonaceae,30,165.9791298956,-21.678686142
152,90171,5093,Fagraea berteroana,30,165.9791298956,-21.678686142
152,90172,5837,Kermadecia sinuata,30,165.9791298956,-21.678686142
152,90173,5298,Dysoxylum rufescens Vieill. ex Pancher & Sebert subsp. rufescens,30,165.9791298956,-21.678686142
152,90174,1443,Parsonsia,30,165.9791298956,-21.678686142
152,90175,8069,Sphaeropteris intermedia,30,165.9791298956,-21.678686142
153,90166,6728,Melaleuca quinquenervia,30,165.9742804617,-21.6758108139
153,90167,9894,Metrosideros laurifolia Brongn. & Gris var. laurifolia,30,165.9742804617,-21.6758108139
153,90168,5093,Fagraea berteroana,30,165.9742804617,-21.6758108139
153,90169,4236,Sapindaceae,30,165.9742804617,-21.6758108139
153,90170,1868,Cryptocarya,30,165.9742804617,-21.6758108139
153,90176,6608,Guioa villosa,30,165.9742804617,-21.6758108139
