"","X","Y","Presence","alizes","altitude","cti","ensoleillement","pente","substrat"
"8283",166.726554833945,-22.3425441899921,0,0.494858772089782,0.0853051058530511,0.204771503001175,0.633239734821335,0.321943704289517,0.00392156862745098
"8449",165.109559587093,-21.2302363116753,0,0.607425223980578,0.218555417185554,0.228378834214517,0.752769390211679,0.220607598734946,0.00392156862745098
"8557",166.990499328512,-22.2730265466787,0,0.0473105114849094,0.193026151930262,0.242396855386287,0.791715258538627,0.12628962726714,0.00392156862745098
"86817",165.368371924561,-21.5306356796929,0,0.636701747813898,0.0660024906600249,0.235238316569556,0.757411132070984,0.145743816220076,0.00784313725490196
"87114",165.053868566902,-21.1512448788229,0,0.619894634403588,0.0909090909090909,0.282000090989803,0.828023354525202,0.0584780128051231,0.00784313725490196
"87214",167.889206452798,-21.5771133390551,0,0.292553118318288,0.0628891656288917,0.401769217340367,0.833229343343017,0.00432063115439644,0
"87321",166.471588665758,-22.2825717951378,0,0.685769481723949,0.00435865504358655,0.330656945617333,0.828223255109955,0.0246207699367671,0.00784313725490196
"88510",165.215152093785,-20.982307931629,0,0.199526633965152,0.0921544209215442,0.224478810482361,0.853227653116209,0.183240278054276,0.00784313725490196
"8967",165.499843873926,-21.6452972568255,0,0.743643745342851,0.0311332503113325,0.252006279365108,0.843134510789249,0.103682854762242,0.00784313725490196
"8984",165.273023291811,-21.1432199330565,0,0.28592083251851,0.14321295143213,0.216809770778212,0.856077445135154,0.259318852972204,0.00784313725490196
"90410",165.63306508285,-21.4758991895383,0,0.34892507150728,0.310709838107098,0.253239011817148,0.884767723707352,0.118836530362246,0.00784313725490196
"9168",165.84834255934,-21.449969277109,0,0.0490428971599248,0.313823163138232,0.259614061252778,0.847910916409131,0.108007351336675,0.00784313725490196
"9257",166.718313146482,-22.335198860177,0,0.505634358798337,0.0946450809464508,0.204817074236611,0.666069715345048,0.318742689245935,0.00392156862745098
"9498",165.399281318799,-21.022560936355,0,0,0.0012453300124533,0.350615238395193,0.823938639738728,0.00744239485497544,0.00784313725490196
"1978671",166.39741,-21.88555,1,0.225730829110283,0.726027397260274,0.210248886882499,0.73484370333464,0.286118105189214,0.00392156862745098
"2105171",166.414563,-21.883676,1,0.208071548988939,0.857409713574097,0.258724258072425,0.960159897261027,0.0820311022996104,0.00392156862745098
"2114771",166.41309,-21.88024,1,0.206321586378186,0.837484433374844,0.224098000598304,0.904272696113529,0.186141422157391,0.00392156862745098
"2162971",166.510214,-21.964708,1,0.191999674914384,0.677459526774595,0.283681723011008,0.823890743532836,0.126440654178004,0.00392156862745098
"2165571",166.508324,-21.966025,1,0.198119433637909,0.610211706102117,0.226365493979597,0.875171077447391,0.0942673950580783,0.00392156862745098
"2234571",166.561845,-21.95417,1,0.127012237591584,0.361768368617684,0.371506863661627,0.842513407231012,0.06790932687079,0.00392156862745098
"2268071",166.605408,-22.069781,1,0.208071548988939,0.223536737235367,0.278942848861738,0.845023671233223,0.190453732559918,0.00392156862745098
"2293771",166.659935,-22.020349,1,0.0798042129511072,0.541095890410959,0.271361306692964,0.813358606371253,0.174764795493258,0.00392156862745098
"3262471",164.7688389,-20.57575556,1,0.072242024369976,0.731631382316314,0.235209157085575,0.958110803456598,0.175193703188586,0.00784313725490196
"3270071",166.5348889,-21.96286111,1,0.166675722806517,0.783935242839352,0.240955369272423,0.933934113772892,0.141960598271948,0.00392156862745098
"3271471",166.53525,-21.9635,1,0.166675722806517,0.785803237858032,0.368435003624707,0.940080041457615,0.138748156319506,0.00392156862745098
"3273571",166.535,-21.96516667,1,0.169313109170991,0.818181818181818,0.270450320903175,0.958041183130402,0.0725133271544506,0.00392156862745098
"3820671",165.4964722,-21.36066667,1,0.280790939685613,0.400996264009963,0.239817252475865,0.700818702804429,0.14440812066755,0.00784313725490196
"2339",165.540619909262,-21.6953252470193,0,0.734515266423289,0.037359900373599,0.28302120726523,0.840068444516242,0.191141662843777,0.00784313725490196
"4887",164.765915648615,-20.7022967005879,0,0.170755552784759,0.162515566625156,0.35982108595567,0.846403958663318,0.104128532680124,0.00784313725490196
"6220",165.856724819269,-21.4509398787855,0,0.0573050783512459,0.0958904109589041,0.346980340782767,0.740489525009523,0.219298724149561,0.00392156862745098
"7830",165.209768693282,-21.3755898697902,0,0.632604227411585,0.0186799501867995,0.315643017383709,0.827034423576898,0.00891847873809115,0.00784313725490196
"9426",166.112521620518,-21.6714612082585,0,0.221795920296578,0.229140722291407,0.240619481787116,0.701231847869789,0.244552192728902,0.00392156862745098
"96114",164.79727819012,-20.9843296332503,0,0.601850071702618,0.414072229140722,0.270404444332828,0.814202366046786,0.30514349084549,0.00392156862745098
"1097",166.718550657119,-22.1383197634779,0,0.224398077130689,0.117683686176837,0.31006603707117,0.85597765600094,0.180505792190008,0.00392156862745098
"1146",166.121097334849,-21.6230630285726,0,0.139209303523327,0.151930261519303,0.297103883104361,0.706640638119282,0.153565990892184,0.00784313725490196
"11713",165.40630802793,-21.2690716808515,0,0.259836783690518,0.0678704856787049,0.312187007862145,0.832796214665509,0.120653627159021,0.00784313725490196
"1396",166.258546753056,-21.6280928244085,0,0.0101995775248857,0.104607721046077,0.261395518706382,0.647339978163714,0.289094833928671,0.00392156862745098
"14310",165.242693403079,-20.7798069606127,0,0.00432731450586161,0.00311332503113325,0.263823064831227,0.845977792018429,0.144727827355124,0.00784313725490196
"15021",164.833704739302,-20.8229449063476,0,0.288515739855353,0.300124533001245,0.210161961850082,0.866481042546335,0.314071911777278,0.00784313725490196
"15214",166.803348084044,-22.1477424769867,0,0.224288357984192,0.0965130759651308,0.543978188705982,0.834730692784775,0,1
"16812",164.496361783066,-20.4335207658238,0,0.177720269990537,0.140722291407223,0.220618747456656,0.838405743522199,0.197500965402964,0.00784313725490196
"18710",166.013008610711,-21.633445924082,0,0.214361100017531,0.483810709838107,0.224954751274563,0.852059063048361,0.178703339679254,0.00784313725490196
"2068",166.543512484927,-20.6607665191996,0,0.0646798357888449,0.0012453300124533,0.56225824631352,0.82226852546921,0.00144203390132283,0
"21712",166.301252230854,-21.8039128573655,0,0.235520374141189,0.26774595267746,0.295471600838114,0.822830322823651,0.203298773957217,0.00392156862745098
"24213",164.384089876239,-20.4989195052562,0,0.241484633211755,0.0977584059775841,0.407014260438008,0.839036581033451,0.0632289969239217,0.00784313725490196
"24812",165.954947713244,-21.5564579164067,0,0.0740168649993392,0.338729763387298,0.242470803684995,0.728527850483387,0.192394617705741,0.00784313725490196
"26410",164.565772896116,-20.6359698948296,0,0.396776348029573,0.186799501867995,0.237085745447323,0.706104045901455,0.241943972309373,0.00784313725490196
"2688",166.566569148571,-22.263629550565,0,0.561744587252968,0.00435865504358655,0.411223645685095,0.820530853697977,0.0115362700242342,0.00784313725490196
"2707",164.968542043212,-20.8273281734513,0,0.209513978846545,0.14321295143213,0.485602886453046,0.842509797288172,0.143991731321711,0.00784313725490196
"27813",165.555198485458,-21.4933102888902,0,0.431239440082396,0.151307596513076,0.254773987664012,0.832493237320027,0.271952667389789,0.00392156862745098
"30031",168.012658738909,-21.6053780287625,0,0.178367359841494,0.0423412204234122,0.391399700267985,0.831410061078299,0.00835259524366497,0
"3028",165.187620125662,-20.8466778249268,0,0.115992534035771,0.281444582814446,0.281293374255336,0.749635701973691,0.178338058227276,0.00784313725490196
"3077",168.019890677484,-21.4809706617328,0,0.030888677215185,0.0261519302615193,0.352419195215036,0.828719815640219,0.00793415766712177,0
"32014",165.091217828081,-20.853090963847,0,0.184999728178243,0.298256537982565,0.249589248211253,0.772320002609473,0.200784986879175,0.00784313725490196
"3366",164.127754235306,-20.2698254126867,0,0.0932386800269445,0.0242839352428394,0.271012366140221,0.762601972021525,0.0900807806530057,0.00784313725490196
"35119",166.449393198844,-21.9837850843607,0,0.275636313273805,0.715442092154421,0.233356098595391,0.867905616239483,0.325206940939813,0.00392156862745098
"3567",165.895637047984,-21.658297866293,0,0.299380081319826,0.0485678704856787,0.269567311424587,0.808792673311583,0.0202109393139269,0.00784313725490196
"3649",164.697113001999,-20.7851969086246,0,0.369864976118753,0.239103362391034,0.206855051182146,0.661505716183329,0.425194785138428,0.00784313725490196
"3829",166.414870737363,-22.151236476226,0,0.562607153622322,0.185554171855542,0.263189437641031,0.85566139922287,0.111995352019404,0.00784313725490196
"3836",167.56847421603,-21.3159781703325,0,0.011642015980093,0.012453300124533,0.300108092375108,0.80615335385285,0.0770164640876931,0
"4048",166.083386601464,-21.9313338289777,0,0.64401644928813,0.00062266500622665,0.404126097516795,0.825634410387714,0.0180856232422111,0.00784313725490196
"4079",165.383647142368,-20.942632324357,0,0.0112920222542784,0.0261519302615193,0.248962033054183,0.848435647386198,0.0978449191559485,0.00784313725490196
"4177",165.017544764232,-20.8405312525949,0,0.196744285167655,0.244084682440847,0.279809980924965,0.824480775797344,0.1856535197233,0.00784313725490196
"41822",167.195042460556,-20.9146692667182,0,0.116095044953486,0.0186799501867995,0.564057508609109,0.824583078998893,0.00314133845101303,0
"42122",165.169621349946,-20.8201516906887,0,0.0705345132745311,0.259028642590286,0.234307026008199,0.842856609653851,0.305557080408842,0.00784313725490196
"4429",166.69212966562,-22.0448092146108,0,0.102165624298092,0.0697384806973848,0.233248162704425,0.73183101264505,0.0583119667221081,0.00392156862745098
"45016",165.566365259516,-21.6885603293376,0,0.692377006432491,0.0199252801992528,0.328644330552826,0.812292706284543,0.04750840333359,0.00784313725490196
"46714",164.339338873135,-20.5095465483635,0,0.279832988090355,0.148194271481943,0.233469549598183,0.793434107036481,0.120033669899457,0
"49313",166.269034150038,-22.0301121262181,0,0.578739059586961,0.0529265255292653,0.398978112753923,0.818009050771332,0.0267331915865151,0.00784313725490196
"51612",164.710932150178,-20.8072584317859,0,0.398056221323217,0.0547945205479452,0.233199290035265,0.848489409749205,0.115946594879864,0.00784313725490196
"5189",167.153381437145,-20.9510990242045,0,0.217988366028795,0.0168119551681196,0.463761745947767,0.826196658985009,0.00432063115439644,0
"52114",164.771792532731,-20.5321251152088,0,0.0151243685646612,0.2453300124533,0.297912944284241,0.866165817180504,0.246603626574389,0.00784313725490196
"5396",164.764559581284,-20.6100187905414,0,0.121942500454228,0.572229140722291,0.245873570431489,0.771575516362034,0.165366865274695,0.00784313725490196
"5459",166.766171871021,-22.2313286570473,0,0.344898120214988,0.089041095890411,0.300212803166079,0.804024712379416,0.0420645774480956,0.00784313725490196
"55414",165.677776821998,-21.3855427080493,0,0.171727879569095,0.089041095890411,0.245734757547669,0.773115028056669,0.126486153016104,0.00784313725490196
"55817",165.180506629403,-21.1568681662953,0,0.428757415809263,0.264632627646326,0.274580777075821,0.812404678975841,0.084248786280056,0.00784313725490196
"56117",164.375588720168,-20.5578451482758,0,0.350120014257987,0.187422166874222,0.20925670108987,0.65961533093732,0.345956840755054,0.00784313725490196
"56912",166.238078187045,-22.0625309377012,0,0.658295840455815,0.00684931506849315,0.560202121024225,0.824688025194307,0.00721016832026566,0.00784313725490196
"58011",167.152937570468,-21.0789661918014,0,0.371494861193174,0.0330012453300125,0.292615402665375,0.843781593043279,0.0726696499250683,0
"59114",166.001369022866,-21.7825620669296,0,0.484181899598287,0.152552926525529,0.26814048138644,0.856269545664842,0.201987488711657,0.00784313725490196
"6178",164.676484590248,-20.5837283828084,0,0.210256412654921,0.316313823163138,0.218959194966188,0.761810814370228,0.323940262398272,0.00784313725490196
"62411",168.111098013492,-21.4750379878145,0,0.0150218576469458,0.0354919053549191,0.364485420219843,0.826942756814073,0.00363120992704545,0
"63012",166.576363502668,-22.0628734387227,0,0.238960212447962,0.553549190535492,0.213259565436668,0.549648156276488,0.503049200397307,0.00392156862745098
"63113",165.913948816192,-21.7520454915098,0,0.453558344889426,0.0442092154420922,0.240011464562563,0.85093405014765,0.0548261900726964,0.00784313725490196
"64813",165.658854639198,-21.4806635638482,0,0.340068716980397,0.276463262764633,0.319621435854211,0.809788759682302,0.134594427495162,0.00784313725490196
"64912",165.418235463946,-21.0838558570272,0,0.0142794075031279,0.0591531755915318,0.214870951344958,0.671427579615194,0.247137255625494,0.00784313725490196
"6588",165.266357780677,-21.1649833226467,0,0.328903995966913,0.374844333748443,0.234998724081742,0.859633561148661,0.197215007957836,0.00784313725490196
"66412",164.721819471323,-20.8380123156944,0,0.446544077988854,0.201120797011208,0.260098589589347,0.875809005917792,0.181634930230559,0.00784313725490196
"6658",164.868876473333,-20.8823554914454,0,0.367524667824459,0.184308841843088,0.222467836593,0.806824480904724,0.298167571784145,0.00784313725490196
"6788",167.967553671492,-21.420537683753,0,0.00552226929320951,0.0242839352428394,0.438679857033035,0.829804796853367,0.0313054712836845,0.00784313725490196
"6807",167.555485299166,-22.6708566495082,0,0.00407983083800227,0.00186799501867995,0.366670511342085,0.824203777147657,0.00670831561403197,0.00784313725490196
"68213",166.13601851385,-21.8982244097271,0,0.534705860796227,0.0286425902864259,0.308832942033923,0.822942746757804,0.0108849433373377,0.00784313725490196
"70414",166.471145236966,-21.9130105886541,0,0.184437500089415,0.381693648816937,0.198355386020043,0.851914343018445,0.340451272547645,0.00392156862745098
"70731",164.259087430699,-20.4751873550021,0,0.270616194612053,0.0429638854296389,0.306409670597828,0.824024956050557,0.0218861749284357,0.00784313725490196
"71915",165.257440623083,-20.9142064153533,0,0.0565201620761988,0.173723536737235,0.311946537536462,0.85508490424401,0.107655926435307,0.00784313725490196
"72411",165.869422282859,-21.6800127841858,0,0.357445252952155,0.196139476961395,0.231404894014817,0.680444894512635,0.231661462677742,0.00784313725490196
"72513",165.123969070968,-20.9005887830243,0,0.227470309525746,0.145703611457036,0.217995328986535,0.856394733325465,0.224028648209589,0.00392156862745098
"7339",166.407602262043,-21.706795358441,0,0.00900462359729794,0.0168119551681196,0.359806086378178,0.830945603254002,0.116499461758426,0.00392156862745098
"75721",164.425659622087,-20.2782704454548,0,0.00492479189953556,0.0423412204234122,0.471093409658919,0.829691148117179,0.108678739176895,0.00784313725490196
"76141",165.278409855281,-21.2968381903104,0,0.452041480440334,0.0560398505603985,0.22609265815337,0.83188773387192,0.0633445377781199,0.00784313725490196
"7639",166.364488259699,-22.1802023645499,0,0.652176109244614,0.0628891656288917,0.287471692591254,0.840578671258686,0.0653864808355173,0.00784313725490196
"76712",165.480013318767,-21.5359731830712,0,0.561811827371835,0.0367372353673724,0.222425624041582,0.845174837589639,0.186263872305318,0.00784313725490196
"77415",165.05221788758,-20.8973853458762,0,0.274660726279122,0.194894146948941,0.250879307292795,0.855075943850175,0.0888088347240755,0.00392156862745098
"78410",166.119262970615,-21.874938206905,0,0.532418431187882,0.024906600249066,0.252647959763576,0.765327543328822,0.104514114927825,0
"81913",165.168061669728,-21.2750675833106,0,0.584098735346524,0.153175591531756,0.242838732252504,0.64828855510813,0.28510570384216,0.00392156862745098
"82125",165.796798229729,-21.7687843627115,0,0.569886639322352,0.0242839352428394,0.374028853691068,0.821383315914285,0.0106996997627151,0.00784313725490196
"82312",165.779528580881,-21.6927827241809,0,0.45370660880128,0.0149439601494396,0.379703312173878,0.825643241855018,0.0148977980213757,0.00784313725490196
"82721",166.26287391669,-21.8949755694922,0,0.416988083972454,0.51681195516812,0.22068809664827,0.903805853148428,0.300940761082241,0.00392156862745098
"83915",164.986439888784,-20.8937544370517,0,0.313206977301343,0.466998754669988,0.241550944099361,0.90320305715745,0.190335534285054,0.00392156862745098
"86611",164.657423381393,-20.5611818253386,0,0.196556884975487,0.338107098381071,0.230282425632438,0.853111877092276,0.200154722623746,0.00784313725490196
"8678",164.8829175777,-20.8191942982629,0,0.244857341448955,0.151930261519303,0.478301107396288,0.820117579706087,0.0386705316382634,0.00784313725490196
"8805",166.546455319642,-21.8488373558284,0,0.00696470774841675,0.0778331257783313,0.369487531229082,0.775343136347992,0.251942251819308,0.00392156862745098
"8877",164.963199425443,-21.266567483599,0,0.882683710514451,0.0317559153175592,0.349487980071401,0.80802001661734,0.0664408979014425,0.00784313725490196
"8978",165.339525227698,-21.507000544742,0,0.669365203755718,0.049813200498132,0.242918291080198,0.833266345257125,0.249390178902115,0
"93110",164.895265259099,-20.987591539701,0,0.537364706773105,0.226027397260274,0.291818688465951,0.836406350895082,0.0414361876233138,0.00784313725490196
"9448",164.490552397923,-20.5928019734749,0,0.404133528531435,0.151307596513076,0.260828893445673,0.811247756758957,0.181128786501761,0.00784313725490196
"9607",164.625628880043,-20.6429148764843,0,0.344746032090154,0.318804483188045,0.265423821267935,0.819293287936583,0.215933138840511,0.00784313725490196
"98910",164.817741213497,-20.9430357208061,0,0.513946216928949,0.108966376089664,0.211324887108142,0.753400550039255,0.20423900735164,0.00784313725490196
"99115",164.743372794056,-20.6460832590947,0,0.169917747506641,0.205479452054795,0.225092285568445,0.814797684299024,0.18545717429931,0.00784313725490196
"2130",165.467084867099,-21.2194841480436,0,0.127037081219791,0.26027397260274,0.335281471842511,0.662346059305817,0.261011079470089,0.00784313725490196
"1368",166.31874387309,-22.114561064193,0,0.604063052963314,0.0186799501867995,0.305170373445206,0.824217894602691,0.0250121368198085,0.00784313725490196
"22113",165.669065163806,-21.461312520321,0,0.30335019215157,0.396014943960149,0.292777650003599,0.893347526425265,0.0561942017586658,0.00784313725490196
"4629",165.764618242698,-21.4867790100267,0,0.187672371585404,0.0697384806973848,0.291193667903553,0.834472710798261,0.148790805263758,0.00392156862745098
"49215",166.658074702736,-22.0551257176122,0,0.143024066019892,0.202366127023661,0.308090348447437,0.807755846157387,0.139604168460426,0.00392156862745098
"7767",167.336939666695,-21.12358998128,0,0.131961855924124,0.0317559153175592,0.553442464101584,0.828155439755179,0.00315484324928975,0
"81210",165.36616189834,-21.4893276700862,0,0.607177723117516,0.0697384806973848,0.300436384654509,0.822423624084791,0.0425450438497188,0.00784313725490196
"1109",166.897341390253,-22.3155098411645,0,0.200908990664188,0.0877957658779577,0.295725372315849,0.829225465490848,0.030502462821546,0.00392156862745098
"1978681",166.39741,-21.88555,1,0.225730829110283,0.726027397260274,0.210248886882499,0.73484370333464,0.286118105189214,0.00392156862745098
"2105181",166.414563,-21.883676,1,0.208071548988939,0.857409713574097,0.258724258072425,0.960159897261027,0.0820311022996104,0.00392156862745098
"2114781",166.41309,-21.88024,1,0.206321586378186,0.837484433374844,0.224098000598304,0.904272696113529,0.186141422157391,0.00392156862745098
"2162981",166.510214,-21.964708,1,0.191999674914384,0.677459526774595,0.283681723011008,0.823890743532836,0.126440654178004,0.00392156862745098
"2165581",166.508324,-21.966025,1,0.198119433637909,0.610211706102117,0.226365493979597,0.875171077447391,0.0942673950580783,0.00392156862745098
"2234581",166.561845,-21.95417,1,0.127012237591584,0.361768368617684,0.371506863661627,0.842513407231012,0.06790932687079,0.00392156862745098
"2268081",166.605408,-22.069781,1,0.208071548988939,0.223536737235367,0.278942848861738,0.845023671233223,0.190453732559918,0.00392156862745098
"2293781",166.659935,-22.020349,1,0.0798042129511072,0.541095890410959,0.271361306692964,0.813358606371253,0.174764795493258,0.00392156862745098
"3262481",164.7688389,-20.57575556,1,0.072242024369976,0.731631382316314,0.235209157085575,0.958110803456598,0.175193703188586,0.00784313725490196
"3270081",166.5348889,-21.96286111,1,0.166675722806517,0.783935242839352,0.240955369272423,0.933934113772892,0.141960598271948,0.00392156862745098
"3271481",166.53525,-21.9635,1,0.166675722806517,0.785803237858032,0.368435003624707,0.940080041457615,0.138748156319506,0.00392156862745098
"3273581",166.535,-21.96516667,1,0.169313109170991,0.818181818181818,0.270450320903175,0.958041183130402,0.0725133271544506,0.00392156862745098
"3820681",165.4964722,-21.36066667,1,0.280790939685613,0.400996264009963,0.239817252475865,0.700818702804429,0.14440812066755,0.00784313725490196
"1136",165.01384828327,-20.8538547891627,0,0.222213213464707,0.193648816936488,0.237076566316567,0.768416816377228,0.140554319728402,0.00784313725490196
"6140",164.909492519448,-21.1267230373516,0,0.773266209133057,0.0037359900373599,0.320517994569466,0.824105792984863,0.00742713426090222,0.00784313725490196
"2547",166.803858534601,-22.2230380247882,0,0.270531264069114,0.121419676214197,0.296541322614653,0.829885569324408,0.0214952897028897,0.00392156862745098
"3624",165.301400371866,-21.4933974715085,0,0.707851367863207,0.024906600249066,0.222940991204141,0.727436487407005,0.154511197459567,0.00784313725490196
"75115",166.272139166583,-21.7031815528606,0,0.129299680956091,0.318181818181818,0.216941465541925,0.734251479319121,0.237193396294462,0.00392156862745098
"76215",167.352133757982,-20.945504875245,0,0.0075621851420907,0.0367372353673724,0.389108314429922,0.830694841153168,0.0170243953494835,0
"8620",165.570054836366,-21.4722476180065,0,0.381538977754306,0.418430884184309,0.274053177433399,0.734904105413941,0.324624548219505,0.00392156862745098
"10914",165.854604001291,-21.3891602262889,0,0.025468919699451,0.283935242839352,0.247229715437787,0.884973877228809,0.131345313137544,0.00392156862745098
"11214",164.353871891324,-20.5848388282433,0,0.406272584178631,0.121419676214197,0.29993678040672,0.831766542933727,0.0614619972520752,0.00784313725490196
"12315",164.792403719272,-20.7511927283371,0,0.238780034240737,0.273972602739726,0.301906820334603,0.861376325517829,0.0358772100059329,0.00784313725490196
"13022",167.180570216846,-20.7535831423541,0,0.139379109584556,0.0149439601494396,0.63459994905487,0.824628138821126,0,0
"13113",165.909238291464,-21.6812774636463,0,0.331053643858694,0.149439601494396,0.213446468568939,0.847237275289922,0.253681856331335,0.00784313725490196
"13521",164.591302410992,-20.4549007995086,0,0.0844815280608643,0.647571606475716,0.239213987025862,0.928904689837901,0.158054649628196,0.00784313725490196
"14315",164.67122205743,-20.7241546293329,0,0.355652742532963,0.219800747198007,0.235924385030681,0.874857785979511,0.180970309322247,0.00784313725490196
"17414",164.787232762672,-20.9389841121956,0,0.529438241271413,0.0635118306351183,0.481260489685443,0.824352558363267,0.0778257246064853,0.00784313725490196
"18116",165.612103264921,-21.4790416890518,0,0.363451963538028,0.371108343711083,0.272763290102744,0.894070675331991,0.136043272223288,0.00392156862745098
"2047",165.50629024642,-21.275205452716,0,0.173392939149233,0.145703611457036,0.24356972311238,0.804457518740599,0.114539680453517,0.00784313725490196
"21121",165.730855413297,-21.5461135919094,0,0.307327538724421,0.330012453300125,0.232409789373108,0.785047500723761,0.117179220473741,0.00392156862745098
"21614",165.531184389439,-21.6494682919134,0,0.705196318586985,0.0585305105853051,0.284410175774438,0.811671731652836,0.0296163150557459,0.00784313725490196
"21932",164.909731346926,-21.2050816736212,0,0.834367173087841,0.0149439601494396,0.345707819375164,0.83099420855581,0.0338191112545106,0.00784313725490196
"2496",168.053473768244,-21.5654740757521,0,0.0966433507060818,0.0330012453300125,0.38579073612354,0.828534096973766,0.00420645756685729,0
"25310",166.511105574061,-21.9551059579281,0,0.175432854138354,0.63200498132005,0.211348798648343,0.899067416391629,0.221122455007211,0.00392156862745098
"27821",164.395832214848,-20.3359449496683,0,0.0326811085364467,0.0012453300124533,0.355693492297812,0.818024908734521,0.00744239485497544,0.00784313725490196
"28721",164.756896024032,-20.662435851942,0,0.156748396059047,0.240348692403487,0.428032065356327,0.785380840267056,0.110014928250401,0.00784313725490196
"2947",165.789810984365,-21.4972575061207,0,0.177165250130491,0.133250311332503,0.259192813576473,0.815034715724415,0.196305733514159,0.00784313725490196
"2996",166.456085042538,-22.0280674412821,0,0.347425897482259,0.288916562889166,0.397085417975631,0.854051364716328,0.262784528132442,0.00392156862745098
"30212",165.761655002799,-21.6012547408172,0,0.382146890056463,0.297633872976339,0.246594885991379,0.894364627820373,0.125971448596449,0.00784313725490196
"34012",166.036663759796,-21.6285594908239,0,0.187184605600387,0.487546699875467,0.202855869937709,0.871115757909755,0.340153034022729,0.00784313725490196
"3476",165.363494765828,-21.1888382650015,0,0.204674120928988,0.0977584059775841,0.341908422579547,0.785289560283821,0.110927723776459,0.00784313725490196
"36416",165.405560936126,-21.1167851943278,0,0.050050408767099,0.024906600249066,0.457639361150819,0.818688171268065,0.0829592444300083,0.00784313725490196
"37713",166.21143436784,-21.9026622075881,0,0.476973120569897,0.544209215442092,0.331122276021385,0.833071214953982,0.202691249630049,0.00392156862745098
"37831",165.427099782116,-21.3496436521432,0,0.365990167975941,0.037359900373599,0.501217293955613,0.817165162169269,0.00648332461889171,0.00784313725490196
"3805",165.606567228886,-21.6854863154904,0,0.648283720727025,0.0205479452054795,0.363599643643626,0.826776377127118,0.0209677205199798,0.00784313725490196
"40114",165.325676666891,-20.9580866443827,0,0.0438281528820204,0.0672478206724782,0.289496597385921,0.810995189686703,0.299887131751728,0.00784313725490196
"40516",165.482205807308,-21.3588281903551,0,0.304117428319667,0.219178082191781,0.24350428602431,0.87992098866536,0.18954694470272,0.00392156862745098
"4158",165.638050598751,-21.6387781586107,0,0.541320593733551,0.100871731008717,0.288389262165058,0.838432302387378,0.0345650492351716,0.00784313725490196
"4357",164.428433727968,-20.6257556079807,0,0.50140626490824,0.13387297633873,0.234859319611532,0.759008273924526,0.0997550446575746,0
"44821",165.39140670038,-21.0413834699434,0,0.0216365716695479,0.024906600249066,0.292777650003599,0.74721149643025,0.149659629968598,0.00784313725490196
"46022",166.738165035733,-22.3156084564284,0,0.456078886415592,0.154420921544209,0.281920703912997,0.854632436587003,0.16088482161798,0.00392156862745098
"4635",165.224662226071,-21.1871875588658,0,0.4011037063832,0.255292652552927,0.317577085042414,0.755149180565537,0.160829053747168,0.00784313725490196
"48615",166.250061825264,-21.6998322660438,0,0.138116871690336,0.35865504358655,0.288726905326102,0.836764315405605,0.175786023273235,0.00392156862745098
"48921",166.635016916749,-22.0081413255979,0,0.093033637557271,0.179950186799502,0.244926726873113,0.752657675373441,0.228626745223059,0.00392156862745098
"49012",165.074137316438,-21.1077516527027,0,0.526221060199495,0.190535491905355,0.254088663456732,0.827847756591353,0.299293122306799,0.00784313725490196
"5297",168.051758933597,-21.5745138155641,0,0.0995282310555367,0.0348692403486924,0.452420233353732,0.828355984972582,0.00408448106857315,0
"54113",166.044147558213,-21.702655361966,0,0.315109069305414,0.166251556662516,0.254058721552042,0.861560497065922,0.188982793277121,0.00784313725490196
"54214",167.240510259628,-20.7472183563262,0,0.0718920263453609,0.0161892901618929,0.46075713592495,0.824809538448824,0,0
"54610",165.650489508825,-21.6693894545194,0,0.587171091547037,0.112079701120797,0.301378953524134,0.765810373183643,0.124313967873758,0.00784313725490196
"55322",164.523132996766,-20.7548506832979,0,0.609935338336101,0.062266500622665,0.591136707675944,0.825900837061942,0.00144203390132283,0.00784313725490196
"56122",164.249813132975,-20.4372204581089,0,0.223383367611854,0.0280199252801993,0.281601419013464,0.827877667546311,0.0751908635447896,0.00784313725490196
"56318",165.06020378381,-21.168510978119,0,0.635856789331645,0.184931506849315,0.237585349695112,0.660065477916787,0.19150895634283,0.00392156862745098
"58212",166.789758373282,-22.1355402901293,0,0.213480843224105,0.0965130759651308,0.525168222360759,0.834775107974357,0,1
"59731",167.189165916544,-20.8396584806617,0,0.158770703161067,0.0161892901618929,0.488497499574249,0.824807475624344,0,0
"5989",166.026436315009,-21.6044662911028,0,0.152276171565529,0.288916562889166,0.289174087386393,0.87860735625127,0.182314185934105,0.00784313725490196
"61313",167.523471143707,-22.6043474411925,0,0.00203991541900113,0.00311332503113325,0.320517994569466,0.819742854746666,0.0165300225706126,0.00784313725490196
"6285",164.6434889815,-20.7210383138372,0,0.402903232444909,0.103985056039851,0.257751270212312,0.735778678530142,0.178278266262314,0.00784313725490196
"6357",165.502016480193,-21.4051345726317,0,0.311407368702663,0.359900373599004,0.266983357491686,0.866816122597785,0.0571797441754274,0.00784313725490196
"64512",165.784516514709,-21.544855727328,0,0.265854003984005,0.401618929016189,0.24546447890132,0.893525509499919,0.216402572200981,0.00784313725490196
"64611",165.972298608712,-21.8091505488313,0,0.513857957394856,0.0635118306351183,0.318149855168202,0.827534722976532,0.173445272243636,0
